dept,spec,pilot_dept,week_date,month_date,week_num,month_num,month_name,pilot_dept_wk_compl,pilot_dept_mo_compl,spec_wk_compl,spec_mo_compl,spec_p,dept_p
M ST BREAST SURGERY,Surgery,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,78.125,80.78817733990148,Surgery,M ST BREAST SURGERY
M ST CARDIAC SURGERY,Surgery,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,78.125,80.78817733990148,Surgery,M ST CARDIAC SURGERY
M ST COS/PLAST SUR,Surgery,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,78.125,80.78817733990148,Surgery,M ST COS/PLAST SUR
M ST DERMATOLOGY,Dermatology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,69.23076923076923,71.42857142857143,Dermatology,M ST DERMATOLOGY
M ST ENT,ENT,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,96.7741935483871,84.9673202614379,ENT,M ST ENT
M ST OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,75.40983606557377,77.66990291262135,Obstetrics/Gynecology,M ST OB/GYN
M ST ORTHOPAEDIC SURG,Surgery,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,78.125,80.78817733990148,Surgery,M ST ORTHOPAEDIC SURG
M ST PRIMARY CARE,Primary Care,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,93.75,87.85310734463276,Primary Care,M ST PRIMARY CARE
FB CARDIOLOGY,Cardiology,Pilot,2025-05-19,2025-05-01,20,5,May,88.23529411764706,81.97879858657244,93.33333333333331,83.9506172839506,Cardiology*,FB CARDIOLOGY*
FB CARDIOTHORACIC SURGERY,Surgery,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.13953488372093,80.78817733990148,Surgery,FB CARDIOTHORACIC SURGERY
FB COLON RECTAL SURG,Surgery,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.13953488372093,80.78817733990148,Surgery,FB COLON RECTAL SURG
FB DERMATOLOGY,Dermatology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,68.18181818181817,71.42857142857143,Dermatology,FB DERMATOLOGY
FB GENERAL SURGERY,Surgery,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.13953488372093,80.78817733990148,Surgery,FB GENERAL SURGERY
FB GER PALLIATIVE CARE,Geri/Palliative Care,Pilot,2025-05-19,2025-05-01,20,5,May,88.23529411764706,81.97879858657244,66.66666666666666,75.55555555555556,Geri/Palliative Care*,FB GER PALLIATIVE CARE*
FB GI & LIVER DISEASES,Gastroenterology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,90.9090909090909,89.39393939393939,Gastroenterology,FB GI & LIVER DISEASES
FB HEM ONC,Hematology/Oncology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,100,91.66666666666666,Hematology/Oncology,FB HEM ONC
FB ID,Infectious Disease,Pilot,2025-05-19,2025-05-01,20,5,May,88.23529411764706,81.97879858657244,100,81.72043010752688,Infectious Disease*,FB ID*
FB INFUSION CENTER,Hematology/Oncology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,100,91.66666666666666,Hematology/Oncology,FB INFUSION CENTER
FB MFM,Obstetrics/Gynecology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,75.32467532467533,77.66990291262135,Obstetrics/Gynecology,FB MFM
FB MIDWIFERY,Obstetrics/Gynecology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,75.32467532467533,77.66990291262135,Obstetrics/Gynecology,FB MIDWIFERY
FB NEPHROLOGY,Nephrology (FB),Pilot,2025-05-19,2025-05-01,20,5,May,88.23529411764706,81.97879858657244,100,92.85714285714286,Nephrology (FB)*,FB NEPHROLOGY*
FB NEUROLOGY,Neurology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,85.18518518518519,85.59322033898306,Neurology,FB NEUROLOGY
FB NEUROSURGERY,Surgery,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.13953488372093,80.78817733990148,Surgery,FB NEUROSURGERY
FB OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,75.32467532467533,77.66990291262135,Obstetrics/Gynecology,FB OB/GYN
FB OPHTHALMOLOGY,Ophthalmology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,57.14285714285714,70.83333333333334,Ophthalmology,FB OPHTHALMOLOGY
FB PAIN,Pain Management,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,66.66666666666666,80,Pain Management,FB PAIN
FB PMR,Physical Medicine and Rehabilitation,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,100,100,Physical Medicine and Rehabilitation,FB PMR
FB PODIATRY,Podiatry,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,85.71428571428571,75.39682539682539,Podiatry,FB PODIATRY
FB PREVENTORIUM CLINIC,Primary Care,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,88,87.85310734463276,Primary Care,FB PREVENTORIUM CLINIC
FB PRIMARY CARE,Primary Care,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,88,87.85310734463276,Primary Care,FB PRIMARY CARE
FB PULMONOLOGY,Pulmonology,Pilot,2025-05-19,2025-05-01,20,5,May,88.23529411764706,81.97879858657244,87.5,82,Pulmonology*,FB PULMONOLOGY*
FB RADIATION ONCOLOGY,Radiation Oncology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,50,66.66666666666666,Radiation Oncology,FB RADIATION ONCOLOGY
FB THORACIC SURGERY,Surgery,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.13953488372093,80.78817733990148,Surgery,FB THORACIC SURGERY
FB TRAUMA SURGERY,Surgery,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.13953488372093,80.78817733990148,Surgery,FB TRAUMA SURGERY
FB UROLOGY,Urology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,70.58823529411765,82.53968253968253,Urology,FB UROLOGY
FB VASCULAR SURGERY,Surgery,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.13953488372093,80.78817733990148,Surgery,FB VASCULAR SURGERY
INGLESIDE GERIATRICS,Geriatrics (Ingleside),Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,0,0,Geriatrics (Ingleside),INGLESIDE GERIATRICS
M ST BREAST SURGERY,Surgery,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.13953488372093,80.78817733990148,Surgery,M ST BREAST SURGERY
M ST CARDIAC SURGERY,Surgery,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.13953488372093,80.78817733990148,Surgery,M ST CARDIAC SURGERY
M ST COS/PLAST SUR,Surgery,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.13953488372093,80.78817733990148,Surgery,M ST COS/PLAST SUR
M ST DERMATOLOGY,Dermatology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,68.18181818181817,71.42857142857143,Dermatology,M ST DERMATOLOGY
M ST ENT,ENT,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.33333333333334,84.9673202614379,ENT,M ST ENT
M ST OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,75.32467532467533,77.66990291262135,Obstetrics/Gynecology,M ST OB/GYN
M ST ORTHOPAEDIC SURG,Surgery,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,83.13953488372093,80.78817733990148,Surgery,M ST ORTHOPAEDIC SURG
M ST PRIMARY CARE,Primary Care,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,88,87.85310734463276,Primary Care,M ST PRIMARY CARE
M ST RHEUMATOLOGY,Rheumatology,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.88505747126436,80.92566619915848,0,66.66666666666666,Rheumatology,M ST RHEUMATOLOGY
FB CARDIOLOGY,Cardiology,Pilot,2025-05-26,2025-05-01,21,5,May,73.68421052631578,81.97879858657244,73.33333333333333,83.9506172839506,Cardiology*,FB CARDIOLOGY*
FB COLON RECTAL SURG,Surgery,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,77.87610619469027,80.78817733990148,Surgery,FB COLON RECTAL SURG
FB DERMATOLOGY,Dermatology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,75,71.42857142857143,Dermatology,FB DERMATOLOGY
FB GENERAL SURGERY,Surgery,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,77.87610619469027,80.78817733990148,Surgery,FB GENERAL SURGERY
FB GER PALLIATIVE CARE,Geri/Palliative Care,Pilot,2025-05-26,2025-05-01,21,5,May,73.68421052631578,81.97879858657244,72.72727272727273,75.55555555555556,Geri/Palliative Care*,FB GER PALLIATIVE CARE*
FB GI & LIVER DISEASES,Gastroenterology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,100,89.39393939393939,Gastroenterology,FB GI & LIVER DISEASES
FB HEM ONC,Hematology/Oncology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,75,91.66666666666666,Hematology/Oncology,FB HEM ONC
FB ID,Infectious Disease,Pilot,2025-05-26,2025-05-01,21,5,May,73.68421052631578,81.97879858657244,68.42105263157895,81.72043010752688,Infectious Disease*,FB ID*
FB INFUSION CENTER,Hematology/Oncology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,75,91.66666666666666,Hematology/Oncology,FB INFUSION CENTER
FB MFM,Obstetrics/Gynecology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,80.59701492537313,77.66990291262135,Obstetrics/Gynecology,FB MFM
FB MIDWIFERY,Obstetrics/Gynecology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,80.59701492537313,77.66990291262135,Obstetrics/Gynecology,FB MIDWIFERY
FB NEPHROLOGY,Nephrology (FB),Pilot,2025-05-26,2025-05-01,21,5,May,73.68421052631578,81.97879858657244,100,92.85714285714286,Nephrology (FB)*,FB NEPHROLOGY*
FB NEUROLOGY,Neurology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,87.5,85.59322033898306,Neurology,FB NEUROLOGY
FB NEUROSURGERY,Surgery,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,77.87610619469027,80.78817733990148,Surgery,FB NEUROSURGERY
FB OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,80.59701492537313,77.66990291262135,Obstetrics/Gynecology,FB OB/GYN
FB OPHTHALMOLOGY,Ophthalmology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,85.71428571428571,70.83333333333334,Ophthalmology,FB OPHTHALMOLOGY
FB PAIN,Pain Management,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,77.27272727272727,80,Pain Management,FB PAIN
FB PODIATRY,Podiatry,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,80,75.39682539682539,Podiatry,FB PODIATRY
FB PREVENTORIUM CLINIC,Primary Care,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,86.25,87.85310734463276,Primary Care,FB PREVENTORIUM CLINIC
FB PRIMARY CARE,Primary Care,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,86.25,87.85310734463276,Primary Care,FB PRIMARY CARE
FB PULMONOLOGY,Pulmonology,Pilot,2025-05-26,2025-05-01,21,5,May,73.68421052631578,81.97879858657244,81.81818181818183,82,Pulmonology*,FB PULMONOLOGY*
FB RADIATION ONCOLOGY,Radiation Oncology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,50,66.66666666666666,Radiation Oncology,FB RADIATION ONCOLOGY
FB TRAUMA SURGERY,Surgery,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,77.87610619469027,80.78817733990148,Surgery,FB TRAUMA SURGERY
FB UROGYN,Obstetrics/Gynecology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,80.59701492537313,77.66990291262135,Obstetrics/Gynecology,FB UROGYN
FB UROLOGY,Urology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,85.71428571428571,82.53968253968253,Urology,FB UROLOGY
FB VASCULAR SURGERY,Surgery,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,77.87610619469027,80.78817733990148,Surgery,FB VASCULAR SURGERY
M ST BREAST SURGERY,Surgery,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,77.87610619469027,80.78817733990148,Surgery,M ST BREAST SURGERY
M ST CARDIAC SURGERY,Surgery,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,77.87610619469027,80.78817733990148,Surgery,M ST CARDIAC SURGERY
M ST COS/PLAST SUR,Surgery,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,77.87610619469027,80.78817733990148,Surgery,M ST COS/PLAST SUR
M ST DERMATOLOGY,Dermatology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,75,71.42857142857143,Dermatology,M ST DERMATOLOGY
M ST ENT,ENT,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,82.85714285714286,84.9673202614379,ENT,M ST ENT
M ST OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,80.59701492537313,77.66990291262135,Obstetrics/Gynecology,M ST OB/GYN
M ST ORTHOPAEDIC SURG,Surgery,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,77.87610619469027,80.78817733990148,Surgery,M ST ORTHOPAEDIC SURG
M ST PRIMARY CARE,Primary Care,Non-Pilot,2025-05-26,2025-05-01,21,5,May,81.32387706855792,80.92566619915848,86.25,87.85310734463276,Primary Care,M ST PRIMARY CARE
